model_name,question_id,sup_ybar,sup_cbar,sup_answers,question,gold_answer,wrong_answer,closed_ybar,closed_cbar,closed_answers,closed_known,sup_worse_than_closed,sup_mostly_wrong,reader_answer,sup_reader_supports_gold,sup_reader_supports_wrong
/data/home/yixh/models/Qwen2.5-7B-Instruct,5229346,1.0,0.9999999931489214,Slasher film || slasher,What genre is Valentine?,slasher film,,0.0,0.6796843197168811,Romance,False,False,False,slasher film,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5251883,1.0,0.9999999778810211,United States,In what country is Nashotah House?,United States of America,,1.0,0.9999997615806668,United States,True,False,False,United States,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5254909,1.0,0.9999999634454226,actor,What is Nathan Purdee's occupation?,actor,,0.4,5.635586424832465e-05,Actor || Blacksmith || Painter,False,False,False,Actor,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5260487,1.0,0.9999999950523252,Dennis Dugan,Who was the director of National Security?,Dennis Dugan,,0.0,0.0046597243266555035,The position and name are not specified in the question || The position and name were not specified in the question || The question is incomplete and does not specify a time period or administration. Please provide more details || The question is incomplete and does not specify a time period or administration. Please provide more details for a precise answer,False,False,False,Dennis Dugan,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5260515,0.0,1.2759115608917876e-07,Nanjing,What is the capital of Mengjiang?,Zhangjiakou,,0.0,0.02407557349307208,"Hohhot || No capital city is widely recognized for Mengjiang as it was a historical region during the Japanese occupation of China and does not correspond to any current administrative division || No capital city is widely recognized for Mengjiang as it was a historical region during the Japanese occupation of China and not an officially recognized modern state || The question contains a historical reference to Mengjiang, which was a puppet state during World War II. It did not have an official ",False,False,True,Nanjing (nominal capital),0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5266791,0.0,0.9999999678691742,Anti-war film,What genre is Neighbours?,pixilation,,0.0,0.993309059374867,Television drama,False,False,True,anti-war film,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5267967,0.0,0.9999999748542013,Liverpool,In what city was Neil Robinson born?,Walton,,0.0,0.9472029859056722,Belfast || Derry || Dundee,False,False,True,Liverpool,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5269564,1.0,0.9999999950523335,Holyoke,In what city was Nelson Vargas born?,Holyoke,,0.0,0.7941557590400504,"Buenos Aires || Cali, Colombia || San Juan, Puerto Rico",False,False,False,Holyoke,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5274970,1.0,0.9999999748541633,Steve Gerber,Who is the author of Nevada?,Steve Gerber,,0.0,0.0029615903856567787,Carmen Boullosa || Cormac McCarthy || Nevada does not have a single author as it is a state in the United States,False,False,False,Steve Gerber,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5278327,1.0,0.9999999928113097,Irving Reis,Who was the director of New Mexico?,Irving Reis,,0.0,1.3103705576140554e-07,"Richard Lamm || The position and role of ""director of New Mexico"" are not standard or clearly defined in U.S. governance, so it's unclear without context who you are || The position of director for New Mexico is not applicable as New Mexico is a state and does not have a ""director."" It has a governor who serves as the || The question is incomplete and does not specify a time period or context. Please provide more details || The question is unclear as ""director of New Mexico"" could refer to diffe",False,False,False,Irving Reis,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5278471,1.0,0.9999999950523237,Momoko Sakura,Who is the author of Chibi Maruko-chan?,Momoko Sakura,,0.0,0.9233593334683265,Kodoko Ichikawa || Mieko Shiomi || Miyuki Koizumi || Miyuki Reisch,False,False,False,Momoko Sakura,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5282041,1.0,0.9999999961582737,Alex Graves,Who was the director of News Night 2.0?,Alex Graves,,0.0,0.657042327193038,Bob Franken || Bob Greene || Michael Kirk,False,False,False,Alex Graves,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5284158,1.0,0.9968238244046713,Bluegrass,What genre is Niall Toner?,bluegrass music,,0.0,1.3480900958589065e-08,Author || Musician,False,False,False,folk,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5289532,1.0,0.9999999928113172,Zero Chou,Who was the director of Spider Lilies?,Zero Chou,,0.0,0.9293449450535526,Kiyoshi Kurosawa || Makoto Shinkai || Mamoru Oshii || Yoshitomo Mukaibara || Yōko Takagi,False,False,False,Zero Chou,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5304362,0.0,0.9999999827704477,British scholar and Labour politician || scholar and Labour politician,"What is Norman Crowther Hunt, Baron Crowther-Hunt's occupation?",politician,,0.0,2.64137486732462e-05,Barrister || Lawyer,False,False,True,British scholar and Labour politician,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5322768,1.0,0.9999898672854121,Association football,What sport does Fernando Baiano play?,association football,,1.0,0.9414662361965955,Football || Soccer,True,False,False,Football (Soccer),1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5327140,1.0,0.9999999907449044,Carolyn Cassady,Who is the author of Off the Road?,Carolyn Cassady,,0.0,0.9991959401726167,Mary Oliver || Raymond Carver,False,False,False,Carolyn Cassady,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5329236,0.0,0.9999999907449253,"Ben Elton, Rik Mayall and Lise Mayer",Who was the screenwriter for Oil?,Ben Elton,,0.0,0.41377612368389516,Robert Benton || Robert Towne,False,False,True,"Ben Elton, Rik Mayall, and Lise Mayer",1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5330967,1.0,0.9999999950523113,Peter Baynham,Who was the screenwriter for Arthur?,Peter Baynham,,0.0,0.01174169159322323,Stanley Martin Lieber (also known as Stan Lee) and George Clayton Johnson || Stanley Martin Lieber (also known as Stan Lee) and others || Stanley Miller || Stanley hybrid (pseudonym),False,False,False,Peter Baynham,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5332462,1.0,0.9999999928113208,Wendy Wasserstein,Who is the author of Old Money?,Wendy Wasserstein,,0.0,0.9999989837369245,Esi Edugyan || T.J. English,False,False,False,Wendy Wasserstein,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5336011,0.0,0.14843742997453496,The context does not provide information about the screenwriter,Who was the screenwriter for Barbara?,Christian Petzold,,0.0,0.09365448014523685,Gillian Flynn || None specified || Nora Ephron,False,False,True,Christian Petzold,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5342026,1.0,0.9999999804421111,Michel van der Aa,Who was the composer of One?,Michel van der Aa,,0.0,0.06337423783921764,"Evanescence || Unknown, as ""One"" could refer to multiple works or songs without a specific context || Unknown, as ""One"" could refer to multiple works or songs without specific context",False,False,False,Michel van der Aa,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5342926,0.0,0.9999999928113157,Chris Carter and Frank Spotnitz,Who was the screenwriter for One Son?,Frank Spotnitz,,0.0,0.8074613519580922,Alan Bleasdale || Robert Benton || Robert Harling,False,False,True,Chris Carter and Frank Spotnitz,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5343022,1.0,0.9999999943829263,Kroger Babb,Who was the producer of One Too Many?,Kroger Babb,,0.0,6.034183226646115e-05,Benjamin Burnley || James Wan || Jason Blum || N/A || Noam Pimpataskul,False,False,False,Kroger Babb,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5343066,1.0,0.9999999936553413,R&B,What genre is One Voice?,rhythm and blues,,0.0,0.18279361801773844,Documentary || documentary,False,False,False,R&B,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5345448,1.0,0.9999999748541877,Paul Greengrass,Who was the screenwriter for Open Fire?,Paul Greengrass,,0.0,0.9356402754499354,David Ayer || David Loughery || James V. Hart || Robert Hosking || Robert Towne,False,False,False,Paul Greengrass,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5345484,1.0,0.9999999907449417,Sam Catlin,Who was the screenwriter for Open House?,Sam Catlin,,0.0,0.5169740436610095,N.J. Copley || Naren Shankar || Nellie McKay || Nisha Ganatra || Nora Ephron,False,False,False,Sam Catlin,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5346275,1.0,0.9999999936553327,David Williamson,Who is the author of Operator?,David Williamson,,0.0,0.01240401547233367,"Christopher Paolini || It seems you're asking about the author of ""Operator,"" but the title is ambiguous as it could refer to different works in various media. Could you please specify || It seems you're asking about the author of ""Operator,"" but without more context, it's not clear which specific work or medium (book, movie, etc || Stanislaw Lem || Tom Clancy",False,False,False,David Williamson,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5360132,1.0,0.9999999865539871,bebop,What genre is Out There?,bebop,,0.0,0.4374959465266103,Science fiction,False,False,False,bebop,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5360289,1.0,0.9999999936553261,Ray Cooney,Who is the author of Out of Order?,Ray Cooney,,0.0,0.7877561469502086,Genevieve Yue || John Jeremiah Sullivan || John Marr and Tom Shales || Michael Lewis || Michael事成霸ése,False,False,False,Ray Cooney,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5360356,0.0,0.9999999965948356,Rob Grant & Doug Naylor,Who was the screenwriter for Out of Time?,Rob Grant,,0.0,0.970311809665432,Akiva Goldsman || Michael Crichton,False,False,True,Rob Grant & Doug Naylor,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5364534,1.0,6.00703805825573e-08,Rajkumar Hirani,Who was the director of PK?,Rajkumar Hirani,,1.0,0.002475474464566708,Rajkumar Hirani,True,False,False,Rajkumar Hirani,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5364535,0.0,0.9999977350160446,Abhijat Joshi,Who was the screenwriter for PK?,Vidhu Vinod Chopra,,0.0,0.3571101544456111,Anand Gandhi || Raj Kasolwal || Raj Kasolwal and Rajiv Srinivasan || Rajkumar Hirani,False,False,True,Abhijat Joshi,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5369678,1.0,0.999998873466588,Glam rock || glam rock,What genre is Paddy Boom?,glam rock,,0.0,0.171355040370835,Alternative rock || Comedy || Fiction || Folk rock,False,False,False,"drummers do not have a genre, but Paddy Boom is known for playing in the glam rock band Scissor Sisters",1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5370728,0.8,0.9998555444408399,Carnatic || Carnatic music || carnatic music,What genre is Sripada Pinakapani?,Carnatic music,,0.0,0.7820583167253534,"Hindu epic poetry || Sripada Pinakapani is a Hindu religious text || Sripada Pinakapani is a Hindu religious text and sculpture || Sripada Pinakapani is a Hindu religious text and sculpture, often classified under Shaivism || Sripada Pinakapani is a religious text, specifically associated with Hindu mythology and Shaivism",False,False,False,Carnatic music,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,537684,1.0,0.9999999965948339,Darren Aronofsky,Who was the director of The Wrestler?,Darren Aronofsky,,0.8,0.7999976979512715,Darren Aronofsky || Derek Cianfrance,True,False,False,Darren Aronofsky,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5394168,1.0,0.9999999748541921,Actor,What is Patrick O'Brien Demsey's occupation?,actor,,0.0,0.7585564787369483,Author || Writer,False,False,False,actor,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,540058,1.0,0.9999999943829385,Kevin Tancharoen,Who was the director of Fame?,Kevin Tancharoen,,0.0,0.3971863330761398,Alan Parker || Kathryn Bigelow || Richard Donner || Richard T. Heffron || Stanley Donen,False,False,False,Kevin Tancharoen,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5410566,0.0,0.9999952018352547,Australian rules football,What sport does Enver Marić play?,association football,,0.0,0.9820270052461406,Handball,False,False,True,"The context provided does not mention anyone named Enver Marić playing any sport. The information is about Ivan Maric, an Australian rules footballer. Therefore,",0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5411527,1.0,0.9999999399295116,Football,What sport does Pedro Ferreira-Mendes play?,association football,,0.8,0.3513374001509029,Football || Golf,True,False,False,Football,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,542248,1.0,0.9999999881255854,Poet,What is Tadhg Dall Ó hUiginn's occupation?,poet,,0.6,0.5109757265555691,Harper || Poet,True,False,False,poet,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,542631,1.0,0.9999999895225777,Handball,What sport does Logi Geirsson play?,handball,,0.8,0.3021522062145248,Handball || Soccer,True,False,False,Handball (Note: He is retired due to injuries),1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5432259,1.0,0.9999785427083943,Manly,In what city was Peter Philpott born?,Manly,,0.0,0.023498167786527673,Dublin || London,False,False,False,Manly,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5436280,1.0,0.9999999979336154,Athens,In what city was Petros Tabouris born?,Athens,,1.0,0.9706455212548255,Athens,True,False,False,Athens,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5436371,1.0,2.9057185864972645e-06,Politician,What is Petru Vlah's occupation?,politician,,0.0,0.002910477787857842,Actor || Painter,False,False,False,"There is no information about a person named Petru Vlah in the given context. The context is about Petru Filip, who is a Romanian politician and has",1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5446730,1.0,0.999999988125597,Basketball,What sport does Drew Nicholas play?,basketball,,0.0,0.014060375129283712,Baseball,False,False,False,Basketball,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5456079,1.0,0.0001582848416827356,Warsaw,In what city was Piotr Balcerzak born?,Warsaw,,1.0,0.9706456580869066,Warsaw,True,False,False,"The context does not provide information about Piotr Balcerzak's birthplace. The provided information is about Piotr Skrzynecki, who",0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5466734,1.0,0.9999999778810016,Documentary,What genre is Point of View?,documentary film,,0.0,1.2069916110332473e-06,Science fiction,False,False,False,documentary,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5467575,1.0,0.9999999943829263,Karlheinz Stockhausen,Who was the composer of Pole?,Karlheinz Stockhausen,,0.0,2.494080514483161e-07,"The question is incomplete and does not specify which ""Pole"" is being referred to, as ""Pole"" could refer to many things, including people, || The question is incomplete and does not specify which ""Pole"" is being referred to, as there could be multiple works titled ""Pole"" by different composers || The question is unclear as ""Pole"" could refer to many things. Could you provide more context or specify which ""Pole"" you are referring to? || The question is unclear as ""Pole"" could refer to many things",False,False,False,Karlheinz Stockhausen,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5471260,1.0,0.9999999907449378,Frank Borzage,Who was the director of The River?,Frank Borzage,,0.0,0.9999991692573923,Vittorio De Sica,False,False,False,Frank Borzage,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5472576,0.0,0.999998934560832,John Dickenson,Who is the author of Politics?,Aristotle,,0.4,0.9546559364781384,Aristotle || Plato,False,True,True,Aristotle,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5485961,1.0,0.9999999970022891,Walter Summers,Who was the director of Premiere?,Walter Summers,,0.0,9.926731883001285e-08,"The question is incomplete and does not specify a year or context for ""Premiere."" Please provide more details || The question is incomplete and does not specify which ""Premiere"" is being referred to. Please provide more context || The question is incomplete and does not specify which ""Premiere"" is being referred to. Please provide more details",False,False,False,Walter Summers,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,548883,0.0,0.9999999865539566,Arthur T. Horman and Dwight Taylor,Who was the screenwriter for Conflict?,Robert Siodmak,,0.0,0.7287444763669763,"Harriet Frank, Jr || Robert Ardrey || Robert Benton",False,False,True,Arthur T. Horman and Dwight Taylor,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5489502,1.0,0.9999970942730936,Mandopop,What genre is Princess?,mandopop,,0.0,0.6223065397699706,Fantasy,False,False,False,Mandopop,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5494727,1.0,0.9999999907449328,Jessica Yu,Who was the director of Protagonist?,Jessica Yu,,0.0,0.47918205204640885,Christopher Nolan || David Ayer || David Michod || Noam Murro || Serguei Droujkov,False,False,False,Jessica Yu,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5505647,0.0,0.9999999847495363,comedy,What genre is Taxi?,comedy film,,0.0,0.8828182924912549,"Comedy || Comedy, Crime, Drama || Comedy, crime, drama",False,False,True,comedy,0,1
/data/home/yixh/models/Qwen2.5-7B-Instruct,5505650,1.0,1.9967520809598157e-06,Jafar Panahi,Who was the producer of Taxi?,Jafar Panahi,,0.0,0.00041642188638219447,Brady Bunch Productions and Paramount Pictures || Brady Burt || Brandeis Green || Brandeis Productions and Paramount Pictures,False,False,False,Jafar Panahi,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5516024,0.0,0.9999999532007549,Carl Harbaugh and Raoul Walsh,Who was the screenwriter for Regeneration?,Raoul Walsh,,0.0,3.7091239402644507e-06,Bryanston G. Shandley || Bryanston Ransford || Bryanston Reid || Len Deighton,False,False,True,Carl Harbaugh and Raoul Walsh,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5526264,1.0,0.9999999748542013,Alternative rock,What genre is Rain?,alternative rock,,0.0,0.8812297564861618,K-pop || Pop,False,False,False,alternative rock,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5526462,1.0,0.9999999804421662,United States,In what country is Rainbow Springs?,United States of America,,0.0,0.9999997615803826,New Zealand,False,False,False,United States,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,553274,1.0,5.202311853253074e-10,Antwerp,In what city was Maarten van Severen born?,Antwerp,,0.4,0.5778236869805731,Amsterdam || Antwerp || Delft,False,False,False,Antwerp,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5554383,1.0,0.9999999970022891,Raoul Walsh,Who was the director of Regeneration?,Raoul Walsh,,0.0,0.199999890242841,Jim Sheridan || Michael Caton-Jones || Terence Davies || Tony Gilroy,False,False,False,Raoul Walsh,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5557556,1.0,0.999999814665987,Trance,What genre is Relax?,trance,,0.0,0.6851051186967773,Chillwave || Electronic dance music || Electronic music,False,False,False,Trance,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5560949,1.0,0.9999999847495301,Paul Andrew Williams,Who was the director of The Cottage?,Paul Andrew Williams,,0.0,0.7995731716490708,Jane Campion || Laurie Coyle || Lyle Reineman || Tanya Wexler,False,False,False,Paul Andrew Williams,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5564282,1.0,0.9999999445395445,Documentary || documentary,What genre is Revolution?,documentary film,,0.0,0.8158959204129876,Drama || Science fiction || Science fiction drama,False,False,False,documentary,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5571000,0.0,0.9999942898628713,"Seaman, then naval commander || seaman then naval commander || seaman, then naval commander",What is James Cook's occupation?,sailor,,0.0,0.9999994970830886,"Explorer, navigator, and captain",False,False,True,sailor/naval officer,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5575241,1.0,0.9999999865539688,Architect,What is Richard Howland Hunt's occupation?,architect,,1.0,0.9999938607126688,Architect,True,False,False,architect,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5580296,0.0,0.19994775437571696,Dan Gilroy || Nic Pizzolatto || Nick Pizzolatto,Who was the screenwriter for Drive?,Hossein Amini,,0.0,2.3377665510127215e-08,David Ayer || Nick Cassavetes || Nick Robinson,False,False,True,Nicolas Winding Refn,0,1
/data/home/yixh/models/Qwen2.5-7B-Instruct,5586772,1.0,0.9999999399294348,composer,What is Rinaldo del Mel's occupation?,composer,,0.0,7.41333102125903e-08,Architect || Historian,False,False,False,composer,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,558747,0.0,0.6223084541262062,Scooter,Who was the composer of 4 AM?,Beverley Craven,,0.0,0.20670169407209932,Arindam Chakraborty || Frank Turner || Rammstein || Trent Reznor and Atticus Ross,False,False,True,Scooter,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,558779,0.0,0.09599407002837634,Not specified in the context || The context does not provide information about the producer of Warrior,Who was the producer of Warrior?,Gavin O'Connor,,0.4,0.2254979429840239,Gareth Dunnet-Alcocer || Gareth Thomas || Gavin O'Connor || Glen Basner,False,True,True,Mark Wahlberg,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5592023,1.0,0.9999999907449156,Donald Cammell,Who was the screenwriter for Performance?,Donald Cammell,,0.0,0.03655902090048922,Nicholas Pileggi || Nicholas Roeg || Nicholas Roeg and Donald Cammell || Nick Parks,False,False,False,Donald Cammell,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5593057,1.0,0.9999999928113255,Jersey City,In what city was Rob Lukachyk born?,Jersey City,,0.0,0.4476555177236351,"Toronto || Vancouver || Winnipeg, Manitoba, Canada",False,False,False,Jersey City,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,561500,1.0,0.9999999965948317,Deepa Mehta,Who was the screenwriter for Fire?,Deepa Mehta,,0.0,0.22628228797109565,Christopher Hampton || Jim Sheridan || Nick Hornby || Nick Vallelonga,False,False,False,Deepa Mehta,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5623957,0.4,4.1008918399399496e-05,"Football || Roland Repiský does not play the sport mentioned. The context is about Johnny Rep, a former Dutch footballer || Roland Repiský does not play the sport mentioned. The text discusses Johnny Rep, a former Dutch footballer || Roland Repiský does not play the sport mentioned; the text refers to Johnny Rep, a former Dutch footballer",What sport does Roland Repiský play?,association football,,0.0,0.9820270138298606,Tennis,False,False,True,Hockey,0,1
/data/home/yixh/models/Qwen2.5-7B-Instruct,562478,1.0,0.9999999990250148,Stephen Frears,Who was the director of The Van?,Stephen Frears,,0.0,0.9999318971060023,James Mangold || John Cassavetes || Ken Loach || Randal Kleiser,False,False,False,Stephen Frears,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5626437,0.0,0.5985199105597944,Not provided in context || Not specified in the context,Who was the producer of Romance on the Range?,Joseph Kane,,0.0,0.21201014418100067,Hal B. Wallis || Jerry Bruckheimer || Michael De Luca || Michael Douglas,False,False,True,William Boyd,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5632583,1.0,0.9999999678692731,Basketball,What sport does Roosevelt Chapman play?,basketball,,0.0,0.0019265150222637702,Baseball,False,False,False,Basketball,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5635249,0.0,0.09507567846271399,OutKast,Who was the composer of Roses?,Big Boi,,0.0,0.24903431398843906,"Irene Cara || Irene Taylor Day || It is not clear which ""Roses"" you are referring to, as there are multiple compositions with this title by different composers. Please provide more details || Ivor Novello",False,False,True,André 3000,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5638006,1.0,0.9999999974679584,First-person shooter || first-person shooter,What genre is Quake II?,first-person shooter,,1.0,0.9999999469144256,First-person shooter,True,False,False,first-person shooter,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,564506,1.0,0.9999999965948309,New York City,In what city was Robert Crannell Minor born?,New York City,,0.0,0.9244265986117357,Cincinnati,False,False,False,New York City,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5648469,0.0,0.0004308750564120475,"The context does not provide information about the producer of Runner, Runner","Who was the producer of Runner, Runner?",Stacey Sher,,0.0,0.6541048096658616,Alexandre Aja || David Katzenberg || Gary Goetzman || Mark Bomback || Mark Gordon,False,False,True,"No specific individual producer is mentioned in the given context for ""Runner Runner.""",0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5655121,1.0,0.99999995855592,Nicholas Meyer,Who was the director of The Day After?,Nicholas Meyer,,0.0,0.011994139173341464,Rob Reiner || Robert Butler || Robert Lees || Robert Leeson,False,False,False,Nicholas Meyer,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5666554,1.0,0.9999999965948339,Michael Zinberg,Who was the director of Safe?,Michael Zinberg,,0.0,0.6220438633939459,Alexandra Patsavas || Alexandra Shiva || David Lynch || Dito Tsang || Mira Nair,False,False,False,Michael Zinberg,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5674250,1.0,0.9999999936553312,Rod Hardy,Who was the director of Salvage?,Rod Hardy,,0.0,0.9511926206263597,Richard Stanley || Robert Aldrich || Robert M. Young || Robert Schwentke,False,False,False,Rod Hardy,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5679572,1.0,0.9999999881255807,Agatha Christie,Who is the author of Evil Under the Sun?,Agatha Christie,,1.0,0.9999999804421453,Agatha Christie,True,False,False,Agatha Christie,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,569447,0.0,0.9859395884730977,The context does not provide information about the screenwriter,Who was the screenwriter for Happiness?,Hur Jin-ho,,0.0,0.7125731494709757,David Rabe || Michael Heiberg || Michael J. Fox and Alan Zweibel || Mike White || Nicholas Pileggi,False,False,True,Kim Yeon-woo,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5696015,1.0,0.9975245171286042,Poland,"In what country is Sarnowo, Chełmno County?",Poland,,1.0,0.9999993517973488,Poland,True,False,False,Poland,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5700925,1.0,0.9999999928113047,Thomas Schnauz,Who was the director of Say My Name?,Thomas Schnauz,,0.0,0.4000964623037938,Federick Bailey || Federick E. Hill || Felix Mitchell || Hype Williams,False,False,False,Thomas Schnauz,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5704607,0.0,0.0005528254654726163,William Crawford,Who is the author of Science-Fantasy Quintette?,Ed Earl Repp,,0.0,0.9255343752782668,Alain Damasio || Michel Jeury,False,False,True,William Crawford,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5715179,1.0,0.9999999943829263,Barry Levinson,Who was the producer of Sphere?,Michael Crichton,,0.0,0.0016504653345668738,Don Simpson || Jerry Bruckheimer,False,False,False,Barry Levinson,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5722743,0.0,5.699690669741721e-07,The context does not provide information about Serjik Teymourian's birthplace,In what city was Serjik Teymourian born?,Tehran,,0.0,0.39999634029984144,New York City || Yerevan,False,False,True,The context does not provide information about Serjik Teymourian's birthplace,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5728594,1.0,1.9557784549100708e-08,Football,What sport does Shahrul Azhar Ture play?,association football,,0.0,0.985939537683848,Badminton,False,False,False,"The given context does not provide information about Shahrul Azhar Ture or what sport he plays. The context is about Sardar Azmoun,",0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5729990,1.0,0.9999999950523197,Jesse Vincent,Who is the author of Request Tracker?,Jesse Vincent,,0.0,2.2649723351324468e-06,Best Practical Solutions,False,False,False,Jesse Vincent,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,57303,0.0,0.9999999715945315,"Pink, Max Martin, and Shellback",Who was the composer of So What?,Max Martin,,0.0,2.2118925066216864e-08,Miles Davis,False,False,True,"Pink, Max Martin, and Shellback",1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5731506,1.0,0.9999999976571321,Allan Dwan,Who was the director of The Lie?,Allan Dwan,,0.0,0.8083990387864205,Jasmila Žbanić || Nikolaus Geyrhalter || Pierfrancesco D'Ambrosio || Pierfrancesco Lottici,False,False,False,Allan Dwan,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5736456,1.0,0.9999999827704846,Sitcom,What genre is Shaping Up?,sitcom,,0.0,0.9999992139602025,Reality competition TV || Reality competition television || Reality television,False,False,False,sitcom,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5746036,1.0,0.9999999970022897,Kure,In what city was Shinji Hamazaki born?,Kure,,0.0,0.6949136214278817,Kobe || Nagoya || Tokyo,False,False,False,Kure,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,5747555,0.0,0.9999999532008836,film actress,What is Shirley Palmer's occupation?,actor,,0.2,2.583485530073914e-07,Actress || Social worker || Teacher,False,True,True,film actress,1,0
